domain,pc1,afm,afm_bias,afm_min,afm_rely,fc,mbfc,mbfc_bias,mbfc_fact,mbfc_min,lewandowsky_acc,lewandowsky_trans,lewandowsky_rely,lewandowsky_mean,lewandowsky_min,misinfome_bin
boomlive.in,0.637899100515853,0.586314141750336,0.524417340755463,0.50896954536438,0.682633280754089,0.193029314279556,0.8333,0.8333,0.8333,0.8333,0.511083722114563,0.499544501304626,0.997173070907593,0.500194728374481,0.498426556587219,1
politicalupdater.com,0.637773823202623,0.648510873317719,0.590748608112335,0.615444600582123,0.696149170398712,0.49630469083786,0.751838028430939,0.676179707050324,0.82073962688446,0.652446806430817,0.5,0.5,1,0.5,0.5,1
thepeoplesview.net,0.637773823202623,0.648510873317719,0.590748608112335,0.615444600582123,0.696149170398712,0.49630469083786,0.751838028430939,0.676179707050324,0.82073962688446,0.652446806430817,0.5,0.5,1,0.5,0.5,1
altdrudge.com,0.637773823202623,0.648510873317719,0.590748608112335,0.615444600582123,0.696149170398712,0.49630469083786,0.751838028430939,0.676179707050324,0.82073962688446,0.652446806430817,0.5,0.5,1,0.5,0.5,1
roanoke-chowannewsherald.com,0.637669363837336,0.692961096763611,0.656483232975006,0.626068890094757,0.701691687107086,0.537388443946838,0.680349111557007,0.740707159042358,0.664239943027496,0.640541017055512,0.503295838832855,0.499544501304626,0.997494101524353,0.498879671096802,0.497779905796051,1
drnorthrup.com,0.637607674495005,0.657770693302155,0.651512861251831,0.611546754837036,0.659862399101257,0.49667963385582,0.580213248729706,0.748103678226471,0.483439445495605,0.509253442287445,0.710980176925659,0.99634200334549,0.98987865447998,0.874091744422913,0.747557997703552,0
universityhealthnews.com,0.637521743290396,0.678880333900452,0.636632442474365,0.620060801506043,0.715981841087341,0.551437079906464,0.683452427387238,0.742458760738373,0.663946330547333,0.644767820835114,0.504839837551117,0.499544501304626,0.997504591941834,0.499451130628586,0.497836112976074,1
mcphersonsentinel.com,0.63750849500841,0.660950899124146,0.631160497665405,0.623138785362244,0.753047168254852,0.614383101463318,0.681124806404114,0.719613552093506,0.645270824432373,0.627282440662384,0.498492419719696,0.499544501304626,0.997146010398865,0.501699209213257,0.498933702707291,1
oxfordeagle.com,0.637464539759652,0.692961096763611,0.656483232975006,0.626068890094757,0.701691687107086,0.537388443946838,0.680349111557007,0.740707159042358,0.664239943027496,0.63775372505188,0.503310143947601,0.499544501304626,0.99741929769516,0.499310880899429,0.498431175947189,1
franbuzz.fr,0.637419883200921,0.688565492630005,0.700656414031982,0.641207039356232,0.697583079338074,0.582595407962799,0.671694338321686,0.754068553447723,0.630179107189179,0.57726925611496,0.502422511577606,0.499544501304626,0.998480677604675,0.508378684520721,0.498081713914871,1
hrtwarming.com,0.637419883200921,0.688565492630005,0.700656414031982,0.641207039356232,0.697583079338074,0.582595407962799,0.671694338321686,0.754068553447723,0.630179107189179,0.57726925611496,0.502422511577606,0.499544501304626,0.998480677604675,0.508378684520721,0.498081713914871,1
dailynewspolitic.com,0.637367806408894,0.866810321807861,0.872675061225891,0.820908784866333,0.857257187366486,0.58225804567337,0.486189365386963,0.533844292163849,0.501120269298554,0.464709967374802,0.5,0.5,1,0.5,0.5,1
baystatebanner.com,0.637096923723176,0.759687900543213,0.793400883674622,0.71968150138855,0.739823639392853,0.483134925365448,0.678948760032654,0.763108909130096,0.659781873226166,0.682130217552185,0.26733872294426,0.499544501304626,0.98424619436264,0.408798187971115,0.253021597862244,1
pistonpowered.com,0.637096923723176,0.759687900543213,0.793400883674622,0.71968150138855,0.739823639392853,0.483134925365448,0.678948760032654,0.763108909130096,0.659781873226166,0.682130217552185,0.26733872294426,0.499544501304626,0.98424619436264,0.408798187971115,0.253021597862244,1
centralidahotimes.com,0.63701616909644,0.853936910629273,0.905457615852356,0.812374651432037,0.824985682964325,0.600180745124817,0.5833,0.6667,0.5,0.5,0.478441148996353,0.499544501304626,0.99690455198288,0.509034395217896,0.499170243740082,0
romereporter.com,0.63701616909644,0.853936910629273,0.905457615852356,0.812374651432037,0.824985682964325,0.600180745124817,0.5833,0.6667,0.5,0.5,0.478441148996353,0.499544501304626,0.99690455198288,0.509034395217896,0.499170243740082,0
beatricedailysun.com,0.636992936331365,0.718582451343536,0.68635630607605,0.655626475811005,0.737542867660523,0.459393411874771,0.747939169406891,0.758730888366699,0.784415721893311,0.725378930568695,0.265733808279038,0.499544501304626,0.98585844039917,0.406593680381775,0.251215398311615,1
brisbanetimes.com.au,0.636945165823406,0.651526093482971,0.571311354637146,0.567931413650513,0.733393669128418,0.447511523962021,0.831110000610352,0.816618382930756,0.831345617771149,0.798489093780518,0.267971068620682,0.499544501304626,0.985579073429107,0.406895458698273,0.251215398311615,1
chicagocitywire.com,0.636928162300832,0.853543281555176,0.898728013038635,0.815914690494537,0.831630945205689,0.592918574810028,0.5833,0.6667,0.5,0.5,0.478441148996353,0.499544501304626,0.99690455198288,0.509034395217896,0.499170243740082,0
thegleaner.com,0.636849837672183,0.731383681297302,0.732862949371338,0.704283058643341,0.768831372261047,0.58269327878952,0.678948760032654,0.75943785905838,0.659781873226166,0.676513969898224,0.267776519060135,0.499544501304626,0.984285473823547,0.408979654312134,0.253021597862244,1
eastcentralreporter.com,0.636741464884135,0.853721022605896,0.903381586074829,0.812374651432037,0.829150795936585,0.592918574810028,0.5833,0.6667,0.5,0.5,0.478441148996353,0.499544501304626,0.99690455198288,0.509034395217896,0.499170243740082,0
kankakeetimes.com,0.636741464884135,0.853721022605896,0.903381586074829,0.812374651432037,0.829150795936585,0.592918574810028,0.5833,0.6667,0.5,0.5,0.478441148996353,0.499544501304626,0.99690455198288,0.509034395217896,0.499170243740082,0
thenewstack.io,0.636496089843082,0.70636922121048,0.663554906845093,0.64700973033905,0.740202128887177,0.474309235811234,0.749489665031433,0.76105660200119,0.784913301467896,0.743277549743652,0.2656309902668,0.499544501304626,0.985154807567596,0.406492471694946,0.251215398311615,1
coastreporter.net,0.636496089843082,0.70636922121048,0.663554906845093,0.64700973033905,0.740202128887177,0.474309235811234,0.749489665031433,0.76105660200119,0.784913301467896,0.743277549743652,0.2656309902668,0.499544501304626,0.985154807567596,0.406492471694946,0.251215398311615,1
scores.espn.com,0.636496089843082,0.70636922121048,0.663554906845093,0.64700973033905,0.740202128887177,0.474309235811234,0.749489665031433,0.76105660200119,0.784913301467896,0.743277549743652,0.2656309902668,0.499544501304626,0.985154807567596,0.406492471694946,0.251215398311615,1
mcmnt.com,0.63644218764174,0.888511657714844,0.937985539436341,0.833029448986054,0.842886447906494,0.576980590820313,0.583296597003937,0.692610561847687,0.500025629997253,0.465523391962051,0.219423890113831,0.499544501304626,1.03272092342377,0.404833287000656,0.250550985336304,1
wfaa.com,0.636406483948125,0.746193885803223,0.748896539211273,0.711159110069275,0.737174928188324,0.57037478685379,0.678948760032654,0.761045634746552,0.659781873226166,0.677519381046295,0.267792880535126,0.499544501304626,0.98424619436264,0.408866345882416,0.253021597862244,1
wpr.org,0.636394911227421,0.709151804447174,0.663554906845093,0.64700973033905,0.740202128887177,0.474309235811234,0.749045670032501,0.76105660200119,0.784913301467896,0.740351021289825,0.265087395906448,0.499544501304626,0.984633445739746,0.406646698713303,0.251007974147797,1
arklatexhomepage.com,0.636394911227421,0.709151804447174,0.663554906845093,0.64700973033905,0.740202128887177,0.474309235811234,0.749045670032501,0.76105660200119,0.784913301467896,0.740351021289825,0.265087395906448,0.499544501304626,0.984633445739746,0.406646698713303,0.251007974147797,1
nashvillepost.com,0.636394911227421,0.709151804447174,0.663554906845093,0.64700973033905,0.740202128887177,0.474309235811234,0.749045670032501,0.76105660200119,0.784913301467896,0.740351021289825,0.265087395906448,0.499544501304626,0.984633445739746,0.406646698713303,0.251007974147797,1
sentinelandenterprise.com,0.636394911227421,0.709151804447174,0.663554906845093,0.64700973033905,0.740202128887177,0.474309235811234,0.749045670032501,0.76105660200119,0.784913301467896,0.740351021289825,0.265087395906448,0.499544501304626,0.984633445739746,0.406646698713303,0.251007974147797,1
themorningsun.com,0.636394911227421,0.709151804447174,0.663554906845093,0.64700973033905,0.740202128887177,0.474309235811234,0.749045670032501,0.76105660200119,0.784913301467896,0.740351021289825,0.265087395906448,0.499544501304626,0.984633445739746,0.406646698713303,0.251007974147797,1
pnn.de,0.636394911227421,0.709151804447174,0.663554906845093,0.64700973033905,0.740202128887177,0.474309235811234,0.749045670032501,0.76105660200119,0.784913301467896,0.740351021289825,0.265087395906448,0.499544501304626,0.984633445739746,0.406646698713303,0.251007974147797,1
jetzt.de,0.636394911227421,0.709151804447174,0.663554906845093,0.64700973033905,0.740202128887177,0.474309235811234,0.749045670032501,0.76105660200119,0.784913301467896,0.740351021289825,0.265087395906448,0.499544501304626,0.984633445739746,0.406646698713303,0.251007974147797,1
alaskahighwaynews.ca,0.636394911227421,0.709151804447174,0.663554906845093,0.64700973033905,0.740202128887177,0.474309235811234,0.749045670032501,0.76105660200119,0.784913301467896,0.740351021289825,0.265087395906448,0.499544501304626,0.984633445739746,0.406646698713303,0.251007974147797,1
whotv.com,0.636394911227421,0.709151804447174,0.663554906845093,0.64700973033905,0.740202128887177,0.474309235811234,0.749045670032501,0.76105660200119,0.784913301467896,0.740351021289825,0.265087395906448,0.499544501304626,0.984633445739746,0.406646698713303,0.251007974147797,1
westernjournal.com/commentary,0.636362949978444,0.864921689033508,0.928646087646484,0.818319022655487,0.806678712368012,0.524125039577484,0.664756000041962,0.750795364379883,0.627667129039764,0.581874787807465,0.263883411884308,0.499544501304626,0.984084963798523,0.402690589427948,0.251540154218674,0
newschannel9.com,0.636197307148906,0.706476747989655,0.661574304103851,0.646650433540344,0.739319086074829,0.474309235811234,0.749489665031433,0.76105660200119,0.784913301467896,0.743153929710388,0.265644937753677,0.499544501304626,0.985154807567596,0.406463116407394,0.251215398311615,1
billmoyers.com,0.63612821762289,0.697652518749237,0.662124574184418,0.629243969917297,0.717269420623779,0.57551896572113,0.6667,0.6667,0.6667,0.6667,0.5,0.5,1,0.5,0.5,1
senegal7.com,0.63611092857136,0.718719065189362,0.691399693489075,0.655626475811005,0.734700739383698,0.459393411874771,0.74625301361084,0.760067880153656,0.78289270401001,0.715999841690064,0.265677154064178,0.499544501304626,0.986440241336822,0.406530797481537,0.251215398311615,1
ntknetwork.com,0.635588527941755,0.845058023929596,0.849014699459076,0.809260725975037,0.859192550182343,0.619880616664887,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1
city-journal.org,0.635588333576729,0.687710165977478,0.630378186702728,0.626155614852905,0.740365147590637,0.589797973632813,0.6667,0.6667,0.6667,0.6667,0.5,0.5,1,0.5,0.5,1
illinoispolicy.org,0.635588333576729,0.687710165977478,0.630378186702728,0.626155614852905,0.740365147590637,0.589797973632813,0.6667,0.6667,0.6667,0.6667,0.5,0.5,1,0.5,0.5,1
nationalmemo.com,0.635584530763034,0.685137689113617,0.667359054088593,0.631960868835449,0.717090129852295,0.57551896572113,0.6667,0.6667,0.6667,0.6667,0.5,0.5,1,0.5,0.5,1
cbs58.com,0.635556588713819,0.74787575006485,0.747914731502533,0.709131360054016,0.74005925655365,0.55877023935318,0.678948760032654,0.761045634746552,0.659781873226166,0.675357103347778,0.267595589160919,0.499544501304626,0.98424619436264,0.408881336450577,0.253021597862244,1
theblackwallsttimes.com,0.635556588713819,0.74787575006485,0.747914731502533,0.709131360054016,0.74005925655365,0.55877023935318,0.678948760032654,0.761045634746552,0.659781873226166,0.675357103347778,0.267595589160919,0.499544501304626,0.98424619436264,0.408881336450577,0.253021597862244,1
buzzfeed.de,0.635556588713819,0.74787575006485,0.747914731502533,0.709131360054016,0.74005925655365,0.55877023935318,0.678948760032654,0.761045634746552,0.659781873226166,0.675357103347778,0.267595589160919,0.499544501304626,0.98424619436264,0.408881336450577,0.253021597862244,1
thetidewaternews.com,0.635556588713819,0.74787575006485,0.747914731502533,0.709131360054016,0.74005925655365,0.55877023935318,0.678948760032654,0.761045634746552,0.659781873226166,0.675357103347778,0.267595589160919,0.499544501304626,0.98424619436264,0.408881336450577,0.253021597862244,1
levernews.com,0.635393615228867,0.745012044906616,0.74257880449295,0.701165676116943,0.734103858470917,0.55877023935318,0.679042398929596,0.761045634746552,0.663080036640167,0.692593038082123,0.267593622207642,0.499544501304626,0.98424619436264,0.409072458744049,0.253021597862244,1
scitechdaily.com,0.635393615228867,0.745012044906616,0.74257880449295,0.701165676116943,0.734103858470917,0.55877023935318,0.679042398929596,0.761045634746552,0.663080036640167,0.692593038082123,0.267593622207642,0.499544501304626,0.98424619436264,0.409072458744049,0.253021597862244,1
netzpolitik.org,0.635393615228867,0.745012044906616,0.74257880449295,0.701165676116943,0.734103858470917,0.55877023935318,0.679042398929596,0.761045634746552,0.663080036640167,0.692593038082123,0.267593622207642,0.499544501304626,0.98424619436264,0.409072458744049,0.253021597862244,1
butac.it,0.635393615228867,0.745012044906616,0.74257880449295,0.701165676116943,0.734103858470917,0.55877023935318,0.679042398929596,0.761045634746552,0.663080036640167,0.692593038082123,0.267593622207642,0.499544501304626,0.98424619436264,0.409072458744049,0.253021597862244,1
620ckrm.com,0.635393615228867,0.745012044906616,0.74257880449295,0.701165676116943,0.734103858470917,0.55877023935318,0.679042398929596,0.761045634746552,0.663080036640167,0.692593038082123,0.267593622207642,0.499544501304626,0.98424619436264,0.409072458744049,0.253021597862244,1
tacomadailyindex.com,0.635393615228867,0.745012044906616,0.74257880449295,0.701165676116943,0.734103858470917,0.55877023935318,0.679042398929596,0.761045634746552,0.663080036640167,0.692593038082123,0.267593622207642,0.499544501304626,0.98424619436264,0.409072458744049,0.253021597862244,1
cape-coral-daily-breeze.com,0.635393615228867,0.745012044906616,0.74257880449295,0.701165676116943,0.734103858470917,0.55877023935318,0.679042398929596,0.761045634746552,0.663080036640167,0.692593038082123,0.267593622207642,0.499544501304626,0.98424619436264,0.409072458744049,0.253021597862244,1
mediaequalizer.com,0.635337612570061,0.854064047336578,0.870071053504944,0.819910705089569,0.857925117015839,0.565947890281677,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1
lobservateur.com,0.635265988850473,0.851006150245667,0.841017603874207,0.807671248912811,0.853892147541046,0.549516022205353,0.500382661819458,0.546982169151306,0.509899497032166,0.495289117097855,0.496947735548019,0.499544501304626,0.996163368225097,0.498509436845779,0.498638033866882,1
salemnewswire.com,0.635247629594424,0.85287481546402,0.871575951576233,0.806296527385712,0.847074449062347,0.592918574810028,0.5833,0.6667,0.5,0.5,0.478441148996353,0.499544501304626,0.99690455198288,0.509034395217896,0.499170243740082,0
derryjournal.com,0.635243287256447,0.642370641231537,0.572926342487335,0.558155059814453,0.733186841011047,0.447511523962021,0.831628143787384,0.816618382930756,0.831345617771149,0.798438251018524,0.267576456069946,0.499544501304626,0.985579073429107,0.406928867101669,0.251215398311615,1
progressivestoday.com,0.635210682043203,0.718177795410156,0.684169471263886,0.669298112392426,0.71217679977417,0.539192616939545,0.749208927154541,0.67752605676651,0.821078598499298,0.640735745429993,0.5,0.5,1,0.5,0.5,0
whio.com,0.634915316791919,0.743968546390533,0.743358731269836,0.709131360054016,0.747105836868286,0.55877023935318,0.678521156311035,0.758432686328888,0.659405708312988,0.673012554645538,0.267128229141235,0.499544501304626,0.98424619436264,0.409263730049133,0.253021597862244,1
grottaglieinrete.it,0.634915316791919,0.743968546390533,0.743358731269836,0.709131360054016,0.747105836868286,0.55877023935318,0.678521156311035,0.758432686328888,0.659405708312988,0.673012554645538,0.267128229141235,0.499544501304626,0.98424619436264,0.409263730049133,0.253021597862244,1
elitereaders.com,0.634785012978988,0.826384723186493,0.831878662109375,0.776136457920075,0.795544266700745,0.463171482086182,0.664182960987091,0.724723160266876,0.625058770179749,0.574188590049744,0.25,0.5,1,0.375,0.25,1
americanprogress.org,0.634607511265322,0.673565268516541,0.608298897743225,0.613535642623901,0.754958212375641,0.617604792118073,0.6667,0.6667,0.6667,0.6667,0.5,0.5,1,0.5,0.5,1
kswo.com,0.634533565869284,0.64258474111557,0.573164820671082,0.558304965496063,0.72594690322876,0.447511523962021,0.831958889961243,0.816618382930756,0.830704212188721,0.798751175403595,0.267490327358246,0.499544501304626,0.985579073429107,0.406905114650726,0.251215398311615,1
carbonated.tv,0.634530107894296,0.693354487419128,0.661851048469544,0.626068890094757,0.699040651321411,0.509603559970856,0.678662955760956,0.738880753517151,0.664674341678619,0.629607439041138,0.503191828727722,0.499544501304626,0.997581124305725,0.49886292219162,0.497779905796051,1
onlineenewz.today,0.634530107894296,0.693354487419128,0.661851048469544,0.626068890094757,0.699040651321411,0.509603559970856,0.678662955760956,0.738880753517151,0.664674341678619,0.629607439041138,0.503191828727722,0.499544501304626,0.997581124305725,0.49886292219162,0.497779905796051,1
4chan.org,0.634463601207276,0.857074022293091,0.92603200674057,0.814153432846069,0.805675268173218,0.504038393497467,0.664756000041962,0.758686780929565,0.627667129039764,0.583670794963837,0.263105392456055,0.499544501304626,0.984084963798523,0.402310937643051,0.251540154218674,0
bostonmagazine.com,0.634434888296948,0.601071953773499,0.525186717510223,0.510078489780426,0.692365765571594,0.217351377010345,0.827006936073303,0.831083714962006,0.832092583179474,0.761379480361939,0.511332094669342,0.499544501304626,0.997222304344177,0.500127792358398,0.498426556587219,1
americanmind.org,0.634429491092725,0.849862933158875,0.840908467769623,0.807206809520721,0.860067844390869,0.608103215694428,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1
dcstatesman.com,0.634429491092725,0.849862933158875,0.840908467769623,0.807206809520721,0.860067844390869,0.608103215694428,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1
hotnews.ro,0.634368602935161,0.648269832134247,0.556346416473389,0.572878539562225,0.741201937198639,0.33578372001648,0.8333,0.8333,0.8333,0.8333,0.267646610736847,0.499544501304626,0.985549628734589,0.406771779060364,0.251285433769226,1
montgomeryadvertiser.com,0.634321844425506,0.600781857967377,0.51919025182724,0.510078489780426,0.69420599937439,0.217351377010345,0.826717913150787,0.832562863826752,0.832570791244507,0.762201011180878,0.510761022567749,0.499544501304626,0.997222304344177,0.500127792358398,0.498426556587219,1
tmn.today,0.634283109200433,0.666002869606018,0.605147004127502,0.588052093982697,0.6864994764328,0.486068934202194,0.741116046905518,0.678097009658814,0.819555580615997,0.640292465686798,0.5,0.5,1,0.5,0.5,1
faitsdivers.org,0.634242366994632,0.64258474111557,0.575131595134735,0.559119820594788,0.725604832172394,0.447511523962021,0.83260440826416,0.818509519100189,0.830704212188721,0.79051810503006,0.267534464597702,0.499544501304626,0.985608339309692,0.406905114650726,0.251215398311615,1
newarkadvocate.com,0.634212541876905,0.59701132774353,0.526063323020935,0.510078489780426,0.692365765571594,0.217351377010345,0.827006936073303,0.831083714962006,0.832092583179474,0.762428641319275,0.511332094669342,0.499544501304626,0.997173070907593,0.500194728374481,0.498426556587219,1
politizoom.com,0.634141830619293,0.849031448364258,0.838497757911682,0.807206809520721,0.860067844390869,0.608103215694428,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1
itsgoingdown.org,0.634141830619293,0.849031448364258,0.838497757911682,0.807206809520721,0.860067844390869,0.608103215694428,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1
lozierinstitute.org,0.634141830619293,0.849031448364258,0.838497757911682,0.807206809520721,0.860067844390869,0.608103215694428,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1
christiannewsalerts.com,0.634141830619293,0.849031448364258,0.838497757911682,0.807206809520721,0.860067844390869,0.608103215694428,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1
internationalviewpoint.org,0.634141830619293,0.849031448364258,0.838497757911682,0.807206809520721,0.860067844390869,0.608103215694428,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1
sentinelksmo.org,0.634141830619293,0.849031448364258,0.838497757911682,0.807206809520721,0.860067844390869,0.608103215694428,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1
factsandlogic.org,0.634141830619293,0.849031448364258,0.838497757911682,0.807206809520721,0.860067844390869,0.608103215694428,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1
patriotretort.com,0.634141830619293,0.849031448364258,0.838497757911682,0.807206809520721,0.860067844390869,0.608103215694428,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1
a1apac.org,0.634141830619293,0.849031448364258,0.838497757911682,0.807206809520721,0.860067844390869,0.608103215694428,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1
onenewsnow.com,0.634141830619293,0.849031448364258,0.838497757911682,0.807206809520721,0.860067844390869,0.608103215694428,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1
updateamerica.com,0.634141830619293,0.849031448364258,0.838497757911682,0.807206809520721,0.860067844390869,0.608103215694428,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1
modernliberals.com,0.634141830619293,0.849031448364258,0.838497757911682,0.807206809520721,0.860067844390869,0.608103215694428,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1
conservativebase.com,0.634141830619293,0.849031448364258,0.838497757911682,0.807206809520721,0.860067844390869,0.608103215694428,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1
hermancain.com,0.634141830619293,0.849031448364258,0.838497757911682,0.807206809520721,0.860067844390869,0.608103215694428,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1
dc-chronicle.com,0.634141830619293,0.849031448364258,0.838497757911682,0.807206809520721,0.860067844390869,0.608103215694428,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1
theresurgent.com,0.634141830619293,0.849031448364258,0.838497757911682,0.807206809520721,0.860067844390869,0.608103215694428,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1
finnishnews.fi,0.634001546431143,0.68822592496872,0.627599239349365,0.625432848930359,0.737141966819763,0.575819075107575,0.6667,0.6667,0.6667,0.6667,0.5,0.5,1,0.5,0.5,1
calltoactivism.com,0.634001546431143,0.68822592496872,0.627599239349365,0.625432848930359,0.737141966819763,0.575819075107575,0.6667,0.6667,0.6667,0.6667,0.5,0.5,1,0.5,0.5,1
espresso.repubblica.it,0.633723925492384,0.728123128414154,0.715159893035889,0.69297856092453,0.768481075763702,0.58269327878952,0.678948760032654,0.75943785905838,0.659781873226166,0.674991607666016,0.267402201890945,0.499544501304626,0.984285473823547,0.408934056758881,0.253021597862244,1
wave3.com,0.633723925492384,0.728123128414154,0.715159893035889,0.69297856092453,0.768481075763702,0.58269327878952,0.678948760032654,0.75943785905838,0.659781873226166,0.674991607666016,0.267402201890945,0.499544501304626,0.984285473823547,0.408934056758881,0.253021597862244,1
nbc16.com,0.633723925492384,0.728123128414154,0.715159893035889,0.69297856092453,0.768481075763702,0.58269327878952,0.678948760032654,0.75943785905838,0.659781873226166,0.674991607666016,0.267402201890945,0.499544501304626,0.984285473823547,0.408934056758881,0.253021597862244,1
nevadaiowajournal.com,0.633723925492384,0.728123128414154,0.715159893035889,0.69297856092453,0.768481075763702,0.58269327878952,0.678948760032654,0.75943785905838,0.659781873226166,0.674991607666016,0.267402201890945,0.499544501304626,0.984285473823547,0.408934056758881,0.253021597862244,1
barrierestarjournal.com,0.633723925492384,0.728123128414154,0.715159893035889,0.69297856092453,0.768481075763702,0.58269327878952,0.678948760032654,0.75943785905838,0.659781873226166,0.674991607666016,0.267402201890945,0.499544501304626,0.984285473823547,0.408934056758881,0.253021597862244,1
suncommercial.com,0.633700744671305,0.750748991966248,0.775562286376953,0.710665345191956,0.744811594486237,0.505496799945831,0.675235271453857,0.755823969841003,0.66143661737442,0.669468224048615,0.267720609903336,0.499544501304626,0.98424619436264,0.408954828977585,0.253021597862244,1
sunshinestatenews.com,0.633671741791546,0.709428608417511,0.656005501747131,0.632165908813477,0.738969504833221,0.456043690443039,0.749489665031433,0.762061417102814,0.784913301467896,0.74572080373764,0.265103548765183,0.499544501304626,0.986620783805847,0.406492471694946,0.251215398311615,1
fury.news,0.633478073590049,0.712523519992828,0.685391545295715,0.669298112392426,0.707066595554352,0.539192616939545,0.741709470748901,0.67752605676651,0.821078598499298,0.640460550785065,0.5,0.5,1,0.5,0.5,0
globalinfotoday.com,0.633478073590049,0.712523519992828,0.685391545295715,0.669298112392426,0.707066595554352,0.539192616939545,0.741709470748901,0.67752605676651,0.821078598499298,0.640460550785065,0.5,0.5,1,0.5,0.5,0
termolionline.it,0.633138048432201,0.708150863647461,0.649568855762482,0.632165908813477,0.745729625225067,0.456043690443039,0.749595940113068,0.75944846868515,0.785057127475739,0.742541193962097,0.265382409095764,0.499544501304626,0.986620783805847,0.406494557857513,0.251215398311615,1
newrichmond-news.com,0.633138048432201,0.708150863647461,0.649568855762482,0.632165908813477,0.745729625225067,0.456043690443039,0.749595940113068,0.75944846868515,0.785057127475739,0.742541193962097,0.265382409095764,0.499544501304626,0.986620783805847,0.406494557857513,0.251215398311615,1
fr.sputniknews.com,0.632710544607458,0.638015389442444,0.63658607006073,0.593916833400726,0.655815541744232,0.49667963385582,0.580416202545166,0.748483657836914,0.485913813114166,0.510805189609528,0.710980176925659,0.99634200334549,0.990010201931,0.874142825603485,0.747557997703552,0
985fm.ca,0.632635915466391,0.70651912689209,0.657205700874329,0.632660686969757,0.733497023582459,0.467793941497803,0.74754673242569,0.756839752197266,0.784415721893311,0.741886913776398,0.266220271587372,0.499544501304626,0.98585844039917,0.406697243452072,0.251215398311615,1
dothanfirst.com,0.632605246674597,0.738907873630524,0.744941532611847,0.711518406867981,0.736174404621124,0.532499015331268,0.678948760032654,0.761045634746552,0.659781873226166,0.677643001079559,0.267778933048248,0.499544501304626,0.98424619436264,0.408866345882416,0.253021597862244,1
alachuachronicle.com,0.63256962400285,0.77809065580368,0.830358266830444,0.761355936527252,0.761260271072388,0.502050638198853,0.668942272663117,0.715870499610901,0.64401388168335,0.582920789718628,0.255550742149353,0.499544501304626,1.00515472888947,0.414527356624603,0.252157419919968,1
latest.com,0.632560190709159,0.847108542919159,0.850571930408478,0.805832087993622,0.847271323204041,0.594811618328095,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1
westmonster.com,0.632560190709159,0.847108542919159,0.850571930408478,0.805832087993622,0.847271323204041,0.594811618328095,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1
midweekherald.co.uk,0.632341209117694,0.637358963489533,0.573152899742127,0.558155059814453,0.733186841011047,0.447511523962021,0.822776854038239,0.816618382930756,0.831345617771149,0.782115459442139,0.267327517271042,0.499544501304626,0.98567146062851,0.406770318746567,0.251215398311615,1
apalachtimes.com,0.632341209117694,0.637358963489533,0.573152899742127,0.558155059814453,0.733186841011047,0.447511523962021,0.822776854038239,0.816618382930756,0.831345617771149,0.782115459442139,0.267327517271042,0.499544501304626,0.98567146062851,0.406770318746567,0.251215398311615,1
dailyregister.com,0.632341209117694,0.637358963489533,0.573152899742127,0.558155059814453,0.733186841011047,0.447511523962021,0.822776854038239,0.816618382930756,0.831345617771149,0.782115459442139,0.267327517271042,0.499544501304626,0.98567146062851,0.406770318746567,0.251215398311615,1
rki.de,0.632224854317393,0.740492463111877,0.73841392993927,0.701165676116943,0.738813579082489,0.523199558258057,0.678614854812622,0.760495901107788,0.663223922252655,0.690547823905945,0.266736894845963,0.499544501304626,0.98424619436264,0.409027069807053,0.253021597862244,1
wigantoday.net,0.632224854317393,0.740492463111877,0.73841392993927,0.701165676116943,0.738813579082489,0.523199558258057,0.678614854812622,0.760495901107788,0.663223922252655,0.690547823905945,0.266736894845963,0.499544501304626,0.98424619436264,0.409027069807053,0.253021597862244,1
